type,text,has_phone_number,has_special_chars,has_all_caps_words,has_url,is_mixed_language,has_currency,has_id_code,has_emoji,date/time,has_repeated_words,has_consecutive_special_chars,has_subscriber_code,avg_word_length,has_landline_number,word_length
ham,“মুজিব বর্ষের অঙ্গীকার,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,20
ham,মুজিব বর্ষের অঙ্গীকার,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,19
ham,বিয়ের আগে রক্ত পরিক্ষা করে জেনে নিন আপনি থ্যালাসেমিয়া রোগের বাহক কিনা। বাহকে বাহকে বিয়ে বন্ধ করুন ও থ্যালাসেমিয়া মুক্ত দেশ গড়ুন। বাংলাদেশ থ্যালাসেমিয়া সমিতি।,0,0,0,0,0,0,0,0,0,1,0,0,5.2,0,133
ham,‘৪ জুন ২০২২ দ্বিতীয় “জাতীয় চা দিবস”,0,0,0,0,0,0,0,0,1,0,0,1,3.71,0,29
ham,“বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। ভিজিট করুনঃ www.joinnavy.navy.mil.bd”,0,0,0,1,1,0,0,0,0,0,0,0,7.18,0,86
ham,বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে নিয়োগ চলছে। ভিজিট করুনঃ www.joinnavy.navy.mil.bd,0,0,0,1,1,0,0,0,0,0,0,0,7.18,0,84
ham,জাতীয় প্রাথমিক শিক্ষা সপ্তাহ,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,25
ham,"‘‘২৭ জুন আন্তর্জাতিক এমএসএমই দিবস। মাইক্রো, ক্ষুদ্র ও মাঝারি শিল্পের পৃষ্ঠপোষকতা করে ২০৪১ সালের মধ্যে একটি উন্নত সমৃদ্ধ দেশ গঠনে অবদান রাখুন। এসএমই ফাউন্ডেশন, শিল্প মন্ত্রণালয়।’’",0,0,0,0,0,0,0,0,1,0,0,1,5.54,0,153
ham,"ঈদ মোবারক । “গতিসীমা মেনে চলি, সড়ক দুর্ঘটনা রোধ করি”-সড়ক পরিবহন ও মহাসড়ক বিভাগ",0,1,0,0,0,0,0,0,0,0,0,0,4.62,0,65
ham,আন্তর্জাতিক মাদকবিরোধী দিবসের আহ্বান।,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,34
ham,"আমার টাকায় আমার সেতু, বাংলাদেশের পদ্মা সেতু। একটি স্বপ্নের উম্মোচন। ২৫ জুন মাননীয় প্রধানমন্ত্রী স্বপ্নের পদ্মা সেতু শুভ উদ্বোধন করবেন। চোখ রাখুন, বিটিভি, সকাল ১০ টায়। বাংলাদেশ সেতু কর্তৃপক্ষ, সেতু বিভাগ।",0,0,0,0,0,1,0,0,1,1,0,0,5.29,0,173
ham,"বিইআরসি কর্তৃক জুন ২০২২ এর জন্য সমন্বয়কৃত এলপিজি’র সর্ব্বোচ মূল্যহার: ১২ কেজি সিলিন্ডার ১,২৪২ টাকা, ৩৫ কেজি সিলিন্ডার ৩,৬২২ টাকা, ৪৫ কেজি সিলিন্ডার ৪,৬৫৯ টাকা। ওয়েব: www.berc.org.bd",0,1,0,1,1,1,0,0,1,1,0,1,5.3,0,155
ham,"আজ ২১ জুন, বিশ্ব হাইড্রোগ্রাফি দিবস। এ বছর দিবসটির প্রতিপাদ্য, “সামুদ্রিক কার্যক্রমে নিরাপত্তা, দক্ষতা ও টেকসই উন্নয়নে হাইড্রোগ্রাফিক তথ্যের গুরুত্ব” - বাংলাদেশ নৌবাহিনী।",0,1,0,0,0,0,0,0,1,0,0,0,6.36,0,148
ham,"আজ ২১ জুন, বিশ্ব হাইড্রোগ্রাফি দিবস। এ বছর দিবসটির প্রতিপাদ্য হচ্ছে হাইড্রোগ্রাফি - আন্ডারপিনিং দ্যা ডিজিটাল টুইন অফ দ্যা ওশান - বাংলাদেশ নৌবাহিনী",0,1,0,0,0,0,0,0,1,1,0,0,5.71,0,124
ham,"আজ ২১ জুন, বিশ্ব হাইড্রোগ্রাফি দিবস। এ বছর দিবসটির প্রতিপাদ্য,“জাতিসংঘের দশ বছর মেয়াদি মহাসমুদ্র পরিকল্পনায় হাইড্রোগ্রাফির অবদান”-বাংলাদেশ নেীবাহিনী",0,1,0,0,0,0,0,0,1,1,0,0,6.94,0,131
ham,"আজ ২১ জুন, বিশ্ব হাইড্রোগ্রাফিক দিবস। এ বছর দিবসটির প্রতিপাদ্য হচ্ছে “হাইড্রোগ্রাফিতে আন্তর্জাতিক সহযোগিতার একশত বছর”- বাংলাদেশ নৌবাহিনী।",0,1,0,0,0,0,0,0,1,1,0,0,6.33,0,120
ham,সামাজিক যোগাযোগ মাধ্যমের বিজ্ঞাপনে প্রলুব্ধ হয়ে অবৈধভাবে বিদেশ যাওয়া থেকে বিরত থাকুন। মানব পাচারকারী হতে সতর্ক হোন – বিটিআরসি,0,0,0,0,0,0,0,0,0,0,0,0,5.83,0,107
ham,বিদেশগামী/বিদেশ প্রত্যাগত কর্মীদের সহজ শর্তে স্বল্পসুদে ঋণ দিচ্ছে সরকারের প্রবাসী কল্যান ব্যাংক। নিকটস্থ শাখায় যোগাযোগ করুন। www.pkb.gov.bd,0,1,0,1,1,0,0,0,0,0,0,0,6.88,0,123
ham,"বিজ্ঞান ও প্রযুক্তি, আনবে দেশের সমৃদ্ধি। আগামী ১৯-২১ জুন’ ২০২৩ রাজধানীর আগারগাঁওস্থ জাতীয় বিজ্ঞান ও প্রযুক্তি কমপ্লেক্স ভবনে ৪৪তম কেন্দ্রীয় জাতীয় বিজ্ঞান ও প্রযুক্তি মেলা অনুষ্ঠিত হবে।",0,1,0,0,0,0,0,0,1,1,0,1,5.74,0,160
ham,"ক্ষুদ্র ক্ষুদ্র সম্পদ করে আহরন,",0,0,0,0,0,0,0,0,0,1,0,0,5.2,0,27
ham,"১৮ জুন, ২০২৩ রবিবার সকাল ৮টা থেকে বিকাল ৪টা পর্যন্ত ৬ মাস থেকে ৫ বছর বয়সী শিশুকে নিকটস্থ স্বাস্থ্যসেবা কেন্দ্রে নিয়ে ভিটামিন ‘এ’ ক্যাপসুল খাওয়ান: জাতীয় পুষ্টিসেবা, ডিজিএইচএস",0,1,0,0,0,0,0,0,1,1,0,1,5.04,0,146
ham,মুজিববর্ষের অঙ্গীকার ইএফডি তে এনবিআর। আপনার পরিশোধিত ভ্যাটের টাকা সরকারি কোষাগারে জমা নিশ্চিত করতে ইএফডি/এসডিসির চালান বুঝে নিন এবং সংরক্ষণ করুন। প্রতি মাসে লটারিতে জিতুন লক্ষ লক্ষ টাকার পুরস্কার।,0,1,0,0,0,1,0,0,0,1,0,0,5.66,0,168
ham,"“পশুর চামড়া ছাড়ানোর ৪/৫ ঘণ্টার মধ্যে রক্ত-মাংস-চর্বি পরিষ্কার করে গরু/মহিষ প্রতি ৮-১০ কেজি এবং ছাগল/ভেড়া প্রতি ৩-৪ কেজি লবণ লাগিয়ে জাতীয় সম্পদ চামড়া রক্ষা করুন”। বিসিক, শিল্প মন্ত্রণালয়।",0,1,0,0,0,0,0,0,1,1,0,0,5.25,0,159
ham,“১৫ হতে ২১ জুন ২০২২ সারাদেশে জনশুমারি ও গৃহগণনা অনুষ্ঠিত হচ্ছে। শুমারি কর্মীকে সঠিক তথ্য দিয়ে সহযোগিতা করুন।’’-বাংলাদেশ পরিসংখ্যান ব্যুরো।,0,1,0,0,0,0,0,0,1,0,0,1,5.6,0,119
ham,“১৫ হতে ২১ জুন ২০২২ সারাদেশে জনশুমারি ও গৃহগণনা অনুষ্ঠিত হচ্ছে। শুমারি কর্মীকে সঠিক তথ্য দিয়ে সহযোগিতা করুন।”-বাংলাদেশ পরিসংখ্যান ব্যুরো।,0,1,0,0,0,0,0,0,1,0,0,1,5.6,0,118
ham,"১৪ই জুন, ২০২১ বাংলাদেশ স্থলবন্দর কর্তৃপক্ষের ২০তম প্রতিষ্ঠাবার্ষিকী ও ১৪-২০ জুন স্থল বন্দর সেবা সপ্তাহ উদযাপন। এবারের প্রতিপাদ্য “মুজিববর্ষের অঙ্গীকার, স্থলপথে বাণিজ্যের প্রসার”।",0,1,0,0,0,0,0,0,1,1,0,1,6.48,0,156
ham,"১৪ই জুন, ২০২১ বাংলাদেশ স্থলবন্দর কর্তৃপক্ষের ২০তম প্রতিষ্ঠাবার্ষিকী ও ১৪-২০ জুন স্থল বন্দর সেবা সপ্তাহ উদযাপন। এবারের প্রতিপাদ্য “মুজিববর্ষের অঙ্গীকার, স্থলপথে বাণিজ্যের প্রসার”।",0,1,0,0,0,0,0,0,1,1,0,1,6.48,0,156
ham,"“শিশুশ্রম বন্ধ করি,",0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,17
ham,"“শিশুর শিক্ষা ও সুরক্ষা নিশ্চিত করি,",0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,31
ham,আজ ১২ জুন বিশ্ব শিশুশ্রম নিরসন দিবস,0,0,0,0,0,0,0,0,1,0,0,0,4.14,0,29
ham,আগামী ১৫ হতে ২১ জুন ২০২২ সারাদেশে জনশুমারি ও গৃহগণনা অনুষ্ঠিত হবে। শুমারি কর্মীকে সঠিক তথ্য দিয়ে সহযোগিতা করুন।’’-বাংলাদেশ পরিসংখ্যান ব্যুরো।,0,1,0,0,0,0,0,0,1,0,0,1,5.48,0,121
ham,লাইসেন্সবিহীন কুরিয়ার ব্যবসা পরিচালনা করা অবৈধ। লাইসেন্সবিহীন কুরিয়ার প্রতিষ্ঠানকে পরিহার করুন। সরকারের রাজস্ব আদায়ে সহযোগিতা করুন।,0,0,0,0,0,0,0,0,0,1,0,0,7.06,0,116
ham,"“আসুন কোরবানির পশুর চামড়ায় নিজ উদ্যোগে পরিমানমত লবন লাগিয়ে সাময়িকভাবে সংরক্ষণ করি, দেশের চামড়া শিল্পকে রক্ষা করি-জনস্বার্থে শিল্প মন্ত্রণালয়”।",0,1,0,0,0,0,0,0,0,0,0,0,6.26,0,124
ham,“প্রতিটি পশুর চামড়া যথাযথ সংরক্ষণ করি শিল্প সমৃদ্ধ বাংলাদেশ গড়ি’’- বাংলাদেশ ট্রেড এন্ড ট্যারিফ কমিশন,0,1,0,0,0,0,0,0,0,1,0,0,5.47,0,86
